"BehaviorSpace results (NetLogo 6.0.2)"
"Model_V13.nlogo"
"Weighting_Capabilities"
"05/26/2019 17:26:53:204 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-9","9"
"[run number]","everyone_is_owner","medium_socialnetwork_group","technology_heat","subsidies","large_size_community","stop_and_report","number_households","radius_socialnetwork","feasibility_constraint","initial_size_of_community","energylabels_higher","community_model","report_time","companies_utility_sector","weighting_capabilities","large_socialnetwork_group","renovations_cheaper","technologies_more_sustainable","range_inclusiveness","medium_size_community","Type_of_visualization","[step]","covariance_cap_sec_aff","covariance_cap_sec_sus","covariance_cap_sec_aut","covariance_cap_sec_com","covariance_cap_sec_inc","covariance_cap_aff_sus","covariance_cap_aff_aut","covariance_cap_aff_com","covariance_cap_aff_inc","covariance_cap_sus_aut","covariance_cap_sus_com","covariance_cap_sus_inc","covariance_cap_aut_com","covariance_cap_aut_inc","covariance_cap_com_inc"
"49","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","3","1.2534748462559404E-4","1.1108525308336104E-4","5.4913553554756585E-5","1.1120620192283643E-4","1.2311757728630882E-4","1.2534748462559404E-4","6.990379516141945E-5","1.8736782516191633E-4","2.3006415571314768E-4","5.4913553554756585E-5","1.1120620192283643E-4","1.2311757728630882E-4","6.550700363291887E-5","7.633957095693766E-5","2.4383286038166474E-4"
"48","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","4","0.0034090389655454037","0.0034105170437768026","-7.423222510833259E-4","0.0018333358357231137","0.002431261855071593","0.0034090389655454037","-7.747454374485211E-4","0.001894217310865195","0.002544897043343039","-7.423222510833259E-4","0.0018333358357231137","0.002431261855071593","-3.860820416832514E-4","-5.617397948375539E-4","0.0014222232231781353"
"47","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","0.002754130194335562","0.0026554492874028045","-5.92592592592733E-4","0.0015058147197240036","0.002061542106044608","0.002754130194335562","-6.485171116195141E-4","0.001583855915732844","0.002188530046194098","-5.92592592592733E-4","0.0015058147197240036","0.002061542106044608","-3.120780345230466E-4","-4.903883208465188E-4","0.0012123644747400442"
"50","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","2","1.763962361833349E-4","1.6967870983455822E-4","1.1429248265427623E-4","1.6203807969944592E-4","1.578674300623758E-4","1.763962361833349E-4","1.372866643199924E-4","2.4584033307364233E-4","2.7217103444901155E-4","1.1429248265427623E-4","1.6203807969944592E-4","1.578674300623758E-4","1.324431498748064E-4","1.3886595031589483E-4","2.870574732202583E-4"
"51","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","4","0.0018310569927614114","0.0021170117462176374","-2.5809815040042097E-4","9.226010840352543E-4","0.001057865261324565","0.0018310569927614114","-2.0319961118433756E-4","8.573103980968448E-4","9.97235693420544E-4","-2.5809815040042097E-4","9.226010840352543E-4","0.001057865261324565","-7.436768780857072E-5","-8.483435013776765E-5","5.812951368556977E-4"
"48","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","0.0034871969397440978","0.0033879888626972055","-8.368592005367221E-4","0.0018776131205301048","0.0025614261619846946","0.0034871969397440978","-8.997837379143628E-4","0.0019888660337288636","0.002746155912229493","-8.368592005367221E-4","0.0018776131205301048","0.0025614261619846946","-4.602662209077492E-4","-6.764927172117651E-4","0.001521833350850062"
"50","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","3","1.2844488708939396E-4","1.1512661258168185E-4","7.957599507530244E-5","1.2123244365035248E-4","1.227839253153425E-4","1.2844488708939396E-4","1.0979374191242369E-4","2.3525800472784934E-4","2.762193450300604E-4","7.957599507530244E-5","1.2123244365035248E-4","1.227839253153425E-4","1.1053889798091237E-4","1.2211662137341964E-4","3.067596221057773E-4"
"52","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","0.0026439316213650453","0.0027782482270568383","-5.86673606627833E-4","0.0013360459238572838","0.0017582791565945478","0.0026439316213650453","-5.758610584220578E-4","0.0013358824343914968","0.001789188675184782","-5.86673606627833E-4","0.0013360459238572838","0.0017582791565945478","-2.6909698762325756E-4","-3.8754343731607356E-4","9.678175991405125E-4"
"51","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","4","0.0017750201442377333","0.0020022371364653234","-2.497802067642295E-4","9.076417979170105E-4","0.0010511288280307684","0.0017750201442377333","-1.8880252863715598E-4","8.920435682743634E-4","0.001047466997649415","-2.497802067642295E-4","9.076417979170105E-4","0.0010511288280307684","-4.901514279474259E-5","-6.332047104990025E-5","6.388951448633442E-4"
"53","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","1","25","0","0","20","50","""communities""","5","0.002552764556818404","0.002623598870254425","-5.906418407358423E-4","0.0013135077332185566","0.0017144039224125697","0.002552764556818404","-5.842913315551196E-4","0.001364803387234797","0.0018063116943347398","-5.906418407358423E-4","0.0013135077332185566","0.0017144039224125697","-2.6387644645088285E-4","-3.8474965814585757E-4","0.0010132543245466082"
"51","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","2","1.1057226317799814E-4","9.180433981118591E-5","5.877279468559175E-5","1.0256461587482681E-4","1.1774578055376167E-4","1.1057226317799814E-4","6.713077655828244E-5","1.560156616235123E-4","1.9151623133425202E-4","5.877279468559175E-5","1.0256461587482681E-4","1.1774578055376167E-4","6.142532785477316E-5","6.889913200440512E-5","1.8911393714330456E-4"
"54","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","2","1.925171872471572E-4","1.62204905684929E-4","1.1157321909089839E-4","1.7566776271339134E-4","1.9909013107517707E-4","1.925171872471572E-4","1.415425805718549E-4","2.8696293849515614E-4","3.53760063082472E-4","1.1157321909089839E-4","1.7566776271339134E-4","1.9909013107517707E-4","1.3118083325130978E-4","1.5243446380181866E-4","3.4889986603873406E-4"
"51","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","3","8.411366188042692E-5","6.389435243991308E-5","4.052759273995591E-5","7.950926468110337E-5","9.415658620649332E-5","8.411366188042692E-5","4.995326091973635E-5","1.4702374100599184E-4","1.8817971162459946E-4","4.052759273995591E-5","7.950926468110337E-5","9.415658620649332E-5","4.6516645618792206E-5","5.3762454254930476E-5","1.9084892739232575E-4"
"53","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"52","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","3","1.4173535726619068E-4","1.1058894577654984E-4","7.772978750262085E-5","1.3170911553867277E-4","1.5327971546159923E-4","1.4173535726619068E-4","1.1264090539799095E-4","2.7101437428299715E-4","3.4806573611132104E-4","7.772978750262085E-5","1.3170911553867277E-4","1.5327971546159923E-4","1.0738032598909911E-4","1.296793993819678E-4","3.5493896671321177E-4"
"51","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","4","0.001701494927655898","0.0019945898332907916","-2.837493139282471E-4","8.166699197733834E-4","9.093183990711112E-4","0.001701494927655898","-2.2693450022558432E-4","7.474271262388856E-4","8.470255760918272E-4","-2.837493139282471E-4","8.166699197733834E-4","9.093183990711112E-4","-8.728001908493358E-5","-9.50240813310484E-5","4.6929817976167163E-4"
"53","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","2","1.2689896629058584E-4","1.0756939543931114E-4","5.7499356329741165E-5","1.1053889798090505E-4","1.2585352344822597E-4","1.2689896629058584E-4","6.402410598418288E-5","1.684664410067187E-4","2.0525157080567724E-4","5.7499356329741165E-5","1.1053889798090505E-4","1.2585352344822597E-4","5.495804048422274E-5","6.11139193485396E-5","1.908989751879711E-4"
"54","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","2","1.0819777331796752E-4","9.540778109761431E-5","5.5597540095236285E-5","9.261344584077789E-5","1.0398263675143104E-4","1.0819777331796752E-4","6.391288866052718E-5","1.486419530651817E-4","1.8476533978839201E-4","5.5597540095236285E-5","9.261344584077789E-5","1.0398263675143104E-4","5.485238402674729E-5","6.194804927594969E-5","1.6941178825778625E-4"
"52","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","4","0.0018591921952131035","0.002087418484652845","-2.2688334025671605E-4","9.520842404496299E-4","0.001082483772002264","0.0018591921952131035","-1.6490637447660428E-4","9.494634042176986E-4","0.0011071373161369161","-2.2688334025671605E-4","9.520842404496299E-4","0.001082483772002264","-4.0865693403910525E-5","-4.039190760514496E-5","6.780775640736915E-4"
"54","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","3","7.949536251564948E-5","6.530820266687977E-5","3.8492315717065735E-5","6.933287956665271E-5","8.031837071069531E-5","7.949536251564948E-5","4.877991815517351E-5","1.319148675874368E-4","1.707241526769194E-4","3.8492315717065735E-5","6.933287956665271E-5","8.031837071069531E-5","4.292988693090825E-5","5.051490840419298E-5","1.619546667067052E-4"
"51","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","5","0.002464553648734516","0.0026338953700784234","-5.946545617733082E-4","0.0011954016085361512","0.001545556005985715","0.002464553648734516","-5.722679974191466E-4","0.001174014517197244","0.0015470463181226786","-5.946545617733082E-4","0.0011954016085361512","0.001545556005985715","-2.617799998999675E-4","-3.657248227613739E-4","8.025764605197955E-4"
"53","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","3","9.57942612973169E-5","7.478391864230344E-5","3.920410658846062E-5","8.571519134106424E-5","1.0062943444322663E-4","9.57942612973169E-5","4.585860978716751E-5","1.5613800067953746E-4","1.9781113185314133E-4","3.920410658846062E-5","8.571519134106424E-5","1.0062943444322663E-4","4.004935824824428E-5","4.548788537498574E-5","1.9275074362683033E-4"
"52","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","5","0.0026830222862834047","0.0027389890678931736","-5.525899456204391E-4","0.0013750298201449063","0.0017642315077565766","0.0026830222862834047","-5.469579003505351E-4","0.001445577192885875","0.0018903386067027367","-5.525899456204391E-4","0.0013750298201449063","0.0017642315077565766","-2.455989914813817E-4","-3.4410639938928895E-4","0.001057823554828196"
"55","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","4","0.0018305164765684359","0.002146334749685949","-1.788424612172435E-4","9.08810413945319E-4","9.972323569008388E-4","0.0018305164765684359","-1.3879588340207555E-4","8.223820415163085E-4","9.191911608919757E-4","-1.788424612172435E-4","9.08810413945319E-4","9.972323569008388E-4","-5.2656954057838644E-5","-5.4909104861860635E-5","5.042465554604651E-4"
"56","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"53","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","4","0.0019534255213728927","0.002264847929772934","-1.680805168937614E-4","0.0010140884544740237","0.0011099099640156339","0.0019534255213728927","-1.3383670294030088E-4","9.262128666209487E-4","0.0010295665694071065","-1.680805168937614E-4","0.0010140884544740237","0.0011099099640156339","-5.4884080964038444E-5","-5.837241232048704E-5","5.893878654114678E-4"
"54","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","5","0.0026960213670721945","0.00283565638518118","-5.022930231706245E-4","0.0013672890944185043","0.0017495941957903112","0.0026960213670721945","-5.065504223201328E-4","0.0013628348406061021","0.0017833297465746293","-5.022930231706245E-4","0.0013672890944185043","0.0017495941957903112","-2.477299154026214E-4","-3.495871890990245E-4","9.481788441294776E-4"
"56","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"55","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","2","25","0","0","20","50","""communities""","2","1.129133878409443E-4","9.540778109761502E-5","5.890625547397954E-5","1.036823499775623E-4","1.1502651699039275E-4","1.129133878409443E-4","7.424868527221647E-5","1.5746148683103698E-4","1.8293025394807843E-4","5.890625547397954E-5","1.036823499775623E-4","1.1502651699039275E-4","6.97999923260082E-5","7.880859554208012E-5","1.8470973112655984E-4"
